,timestamp,pressure
134,2016-09-06 01:00:00,163.1000061
135,2016-09-06 04:00:00,160.1999969
136,2016-09-06 08:00:00,159.6000061
137,2016-09-06 11:00:00,164.1999969
138,2016-09-06 12:00:00,161.3000031
139,2016-09-06 13:00:00,159.0
140,2016-09-06 17:00:00,163.6000061
141,2016-09-06 20:00:00,161.3000031
142,2016-09-06 23:00:00,159.6000061
143,2016-09-07 00:00:00,163.1000061
144,2016-09-07 03:00:00,159.6000061
145,2016-09-07 06:00:00,159.0
146,2016-09-07 09:00:00,156.8000031
147,2016-09-07 13:00:00,160.1999969
148,2016-09-07 16:00:00,163.6000061
149,2016-09-07 19:00:00,161.8999939
150,2016-09-07 22:00:00,159.6000061
151,2016-09-08 01:00:00,160.1999969
152,2016-09-08 04:00:00,159.6000061
153,2016-09-08 08:00:00,159.6000061
154,2016-09-08 11:00:00,159.6000061
155,2016-09-08 12:00:00,165.8999939
156,2016-09-08 15:00:00,161.8999939
157,2016-09-08 18:00:00,162.5
158,2016-09-08 22:00:00,159.6000061
159,2016-09-09 01:00:00,159.6000061
160,2016-09-09 04:00:00,158.5
161,2016-09-09 07:00:00,159.0
162,2016-09-09 10:00:00,156.1999969
163,2016-09-09 14:00:00,155.0
164,2016-09-09 17:00:00,162.5
165,2016-09-09 20:00:00,160.1999969
166,2016-09-09 23:00:00,159.0
167,2016-09-10 02:00:00,158.5
168,2016-09-10 06:00:00,157.8999939
169,2016-09-10 09:00:00,158.5
170,2016-09-10 12:00:00,160.8000031
171,2016-09-10 15:00:00,163.6000061
172,2016-09-10 18:00:00,159.6000061
173,2016-09-10 22:00:00,157.8999939
174,2016-09-11 01:00:00,157.3000031
175,2016-09-11 02:00:00,160.1999969
176,2016-09-11 05:00:00,157.3000031
177,2016-09-11 08:00:00,159.0
178,2016-09-11 11:00:00,161.3000031
179,2016-09-11 14:00:00,161.3000031
180,2016-09-11 18:00:00,160.8000031
181,2016-09-11 21:00:00,157.8999939
182,2016-09-12 00:00:00,157.3000031
183,2016-09-12 03:00:00,156.8000031
184,2016-09-12 06:00:00,156.8000031
185,2016-09-12 10:00:00,158.5
186,2016-09-12 13:00:00,158.5
187,2016-09-12 16:00:00,160.8000031
188,2016-09-12 19:00:00,159.0
189,2016-09-12 22:00:00,157.3000031
190,2016-09-13 02:00:00,157.3000031
191,2016-09-13 05:00:00,157.3000031
192,2016-09-13 08:00:00,158.5
193,2016-09-13 11:00:00,159.6000061
194,2016-09-13 14:00:00,157.3000031
195,2016-09-13 17:00:00,158.5
196,2016-09-13 21:00:00,157.8999939
197,2016-09-14 00:00:00,157.3000031
198,2016-09-14 03:00:00,157.3000031
199,2016-09-14 06:00:00,156.8000031
200,2016-09-14 09:00:00,156.1999969
201,2016-09-14 13:00:00,160.1999969
202,2016-09-14 16:00:00,160.1999969
203,2016-09-14 17:00:00,160.8000031
204,2016-09-14 20:00:00,157.3000031
205,2016-09-14 23:00:00,156.8000031
206,2016-09-15 03:00:00,157.8999939
207,2016-09-15 06:00:00,156.8000031
208,2016-09-15 09:00:00,159.6000061
209,2016-09-15 12:00:00,160.8000031
210,2016-09-15 15:00:00,160.8000031
211,2016-09-15 19:00:00,159.6000061
212,2016-09-15 22:00:00,157.3000031
213,2016-09-16 01:00:00,156.8000031
214,2016-09-16 04:00:00,156.8000031
215,2016-09-16 07:00:00,156.8000031
216,2016-09-16 10:00:00,159.6000061
217,2016-09-16 14:00:00,157.3000031
218,2016-09-16 17:00:00,160.1999969
219,2016-09-16 20:00:00,157.8999939
220,2016-09-16 23:00:00,156.1999969
221,2016-09-17 02:00:00,155.6000061
222,2016-09-17 06:00:00,156.1999969
223,2016-09-17 09:00:00,153.3000031
224,2016-09-17 12:00:00,155.0
225,2016-09-17 15:00:00,159.0
226,2016-09-17 18:00:00,159.6000061
227,2016-09-17 22:00:00,156.1999969
228,2016-09-18 01:00:00,156.1999969
229,2016-09-18 04:00:00,155.6000061
230,2016-09-18 07:00:00,155.0
231,2016-09-18 10:00:00,153.8999939
232,2016-09-18 14:00:00,146.5
233,2016-09-18 17:00:00,161.3000031
234,2016-09-18 20:00:00,156.8000031
235,2016-09-18 23:00:00,155.6000061
236,2016-09-19 02:00:00,156.1999969
237,2016-09-19 05:00:00,155.6000061
238,2016-09-19 09:00:00,156.1999969
239,2016-09-19 10:00:00,155.6000061
240,2016-09-19 13:00:00,154.5
241,2016-09-19 16:00:00,161.3000031
242,2016-09-19 19:00:00,157.8999939
243,2016-09-19 21:00:00,159.0
244,2016-09-20 00:00:00,156.1999969
245,2016-09-20 03:00:00,156.1999969
246,2016-09-20 06:00:00,154.5
247,2016-09-20 09:00:00,151.0
248,2016-09-20 13:00:00,150.5
249,2016-09-20 16:00:00,154.5
250,2016-09-20 20:00:00,152.1999969
251,2016-09-20 23:00:00,150.5
252,2016-09-21 02:00:00,150.5
253,2016-09-21 06:00:00,150.5
254,2016-09-21 07:00:00,168.8000031
255,2016-09-21 10:00:00,149.8999939
256,2016-09-21 14:00:00,152.1999969
257,2016-09-21 17:00:00,154.5
258,2016-09-21 20:00:00,151.0
259,2016-09-21 23:00:00,150.5
260,2016-09-22 03:00:00,149.3000031
261,2016-09-22 07:00:00,149.3000031
262,2016-09-22 08:00:00,172.8000031
263,2016-09-22 09:00:00,154.5
264,2016-09-22 12:00:00,150.5
265,2016-09-22 14:00:00,171.6000061
266,2016-09-22 17:00:00,154.5
267,2016-09-22 18:00:00,172.1999969
268,2016-09-22 22:00:00,152.1999969
269,2016-09-22 23:00:00,169.8999939
270,2016-09-23 02:00:00,151.0
271,2016-09-23 06:00:00,150.5
272,2016-09-23 07:00:00,169.8999939
273,2016-09-23 10:00:00,148.6999969
274,2016-09-23 12:00:00,168.8000031
275,2016-09-23 15:00:00,153.8999939
276,2016-09-23 18:00:00,152.8000031
277,2016-09-23 20:00:00,169.8999939
278,2016-09-23 23:00:00,151.0
279,2016-09-24 02:00:00,151.6000061
280,2016-09-24 06:00:00,150.5
281,2016-09-24 09:00:00,151.0
282,2016-09-24 12:00:00,153.3000031
283,2016-09-24 16:00:00,155.0
284,2016-09-24 19:00:00,152.8000031
285,2016-09-24 22:00:00,149.8999939
286,2016-09-25 01:00:00,150.5
287,2016-09-25 05:00:00,150.5
288,2016-09-25 08:00:00,149.8999939
289,2016-09-25 11:00:00,148.6999969
290,2016-09-25 15:00:00,149.3000031
291,2016-09-25 19:00:00,149.8999939
292,2016-09-25 20:00:00,173.8999939
293,2016-09-25 21:00:00,155.6000061
294,2016-09-26 00:00:00,149.8999939
295,2016-09-26 04:00:00,148.6999969
296,2016-09-26 05:00:00,167.6000061
297,2016-09-26 08:00:00,148.6999969
298,2016-09-26 10:00:00,165.8999939
299,2016-09-26 13:00:00,149.8999939
300,2016-09-26 16:00:00,148.6999969
301,2016-09-26 20:00:00,148.6999969
302,2016-09-26 21:00:00,168.8000031
